Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-September-2012,54.00,54.00,50.10,51.70,52.333333333333333333,3,3,157.00,1,33.33,3.90,-2.30
31-August-2012,52.95,52.95,52.95,52.95,52.000000000000000000,1,1,52.00,0,0.00,0.00,0.00
30-August-2012,49.15,50.05,49.15,50.00,49.976470588235294117,85,45,4248.00,82,96.47,0.90,0.85
29-August-2012,53.85,53.85,52.15,52.15,52.272727272727272727,11,11,575.00,10,90.91,1.70,-1.70
28-August-2012,49.15,51.95,49.15,51.95,50.872395833333333333,384,34,19535.00,280,72.92,2.80,2.80
27-August-2012,52.00,52.00,50.00,50.10,50.354166666666666666,480,96,24170.00,244,50.83,2.00,-1.90
24-August-2012,52.90,52.90,52.90,52.90,52.000000000000000000,1,1,52.00,0,0.00,0.00,0.00
22-August-2012,54.30,54.70,51.20,51.25,52.765342960288808664,277,142,14616.00,251,90.61,3.50,-3.05
21-August-2012,49.25,51.00,49.25,50.00,50.000000000000000000,60,6,3000.00,53,88.33,1.75,0.75
17-August-2012,49.10,52.85,48.90,50.90,50.096153846153846153,3484,281,174535.00,2566,73.65,3.95,1.80
16-August-2012,51.30,52.00,49.75,49.75,51.256983240223463687,179,11,9175.00,176,98.32,2.25,-1.55
14-August-2012,53.90,53.90,51.15,52.50,52.097297297297297297,185,11,9638.00,131,70.81,2.75,-1.40
13-August-2012,57.95,57.95,50.65,52.00,51.099009900990099009,303,79,15483.00,218,71.95,7.30,-5.95
10-August-2012,51.15,55.00,51.10,54.25,52.932489451476793248,237,120,12545.00,157,66.24,3.90,3.10
9-August-2012,52.20,53.80,52.20,53.80,52.340909090909090909,132,131,6909.00,132,100.00,1.60,1.60
8-August-2012,53.75,53.75,50.55,50.75,51.297029702970297029,202,73,10362.00,168,83.17,3.20,-3.00
6-August-2012,53.70,53.70,53.70,53.70,53.000000000000000000,1,1,53.00,1,100.00,0.00,0.00
3-August-2012,53.95,54.00,52.00,53.10,53.110671936758893280,506,30,26874.00,493,97.43,2.00,-0.85
1-August-2012,53.55,53.55,51.20,51.20,52.000000000000000000,3,3,156.00,1,33.33,2.35,-2.35
31-July-2012,50.00,51.90,49.30,49.60,49.673750000000000000,800,25,39739.00,700,87.50,2.60,-0.40
30-July-2012,53.95,54.00,49.05,51.00,52.068965517241379310,58,9,3020.00,28,48.28,4.95,-2.95
27-July-2012,53.75,53.80,49.60,50.00,50.370716510903426791,321,16,16169.00,298,92.83,4.20,-3.75
26-July-2012,50.00,50.85,50.00,50.85,50.418803418803418803,117,84,5899.00,117,100.00,0.85,0.85
25-July-2012,54.00,54.00,50.05,51.70,51.102803738317757009,107,8,5468.00,100,93.46,3.95,-2.30
23-July-2012,54.05,54.05,50.00,52.15,51.785211267605633802,284,12,14707.00,224,78.87,4.05,-1.90
20-July-2012,53.80,53.80,50.75,50.75,50.899159663865546218,238,16,12114.00,237,99.58,3.05,-3.05
19-July-2012,51.05,51.05,51.00,51.05,51.009523809523809523,105,15,5356.00,95,90.48,0.05,0.00
18-July-2012,54.80,54.80,50.55,51.20,50.861702127659574468,94,94,4781.00,93,98.94,4.25,-3.60
17-July-2012,50.60,52.80,50.30,51.95,51.821573398215733982,1233,27,63896.00,1180,95.70,2.50,1.35
16-July-2012,55.50,55.50,50.35,51.50,51.945454545454545454,110,41,5714.00,57,51.82,5.15,-4.00
13-July-2012,56.00,56.00,50.50,53.00,51.641221374045801526,131,14,6765.00,118,90.08,5.50,-3.00
12-July-2012,51.65,53.00,50.25,51.40,51.301470588235294117,272,50,13954.00,221,81.25,2.75,-0.25
11-July-2012,54.00,54.00,54.00,54.00,54.000000000000000000,2,2,108.00,1,50.00,0.00,0.00
10-July-2012,52.45,54.00,51.00,53.00,51.428030303030303030,264,58,13577.00,208,78.79,3.00,0.55
9-July-2012,54.70,54.70,50.20,52.45,52.324324324324324324,74,58,3872.00,69,93.24,4.50,-2.25
6-July-2012,54.00,54.00,51.50,52.60,52.485875706214689265,177,68,9290.00,119,67.23,2.50,-1.40
5-July-2012,53.00,53.00,51.50,51.60,51.955223880597014925,201,18,10443.00,201,100.00,1.50,-1.40
4-July-2012,54.00,54.00,53.00,53.00,53.500000000000000000,2,2,107.00,0,0.00,1.00,-1.00
3-July-2012,51.00,51.20,51.00,51.20,51.095652173913043478,115,114,5876.00,115,100.00,0.20,0.20
2-July-2012,53.90,53.90,50.15,51.80,51.663414634146341463,205,165,10591.00,150,73.17,3.75,-2.10
29-June-2012,52.00,53.95,50.10,50.70,51.413978494623655913,186,14,9563.00,134,72.04,3.85,-1.30
28-June-2012,52.00,52.35,52.00,52.00,52.041095890410958904,73,21,3799.00,53,72.60,0.35,0.00
27-June-2012,53.00,53.00,53.00,53.00,53.000000000000000000,11,2,583.00,11,100.00,0.00,0.00
26-June-2012,53.00,53.00,52.30,52.30,52.766666666666666666,30,21,1583.00,20,66.67,0.70,-0.70
25-June-2012,53.90,53.90,53.00,53.90,53.818181818181818181,121,5,6512.00,121,100.00,0.90,0.00
22-June-2012,53.90,53.90,50.60,50.60,52.600000000000000000,5,5,263.00,2,40.00,3.30,-3.30
21-June-2012,51.95,52.05,51.95,52.05,51.997435897435897435,390,50,20279.00,389,99.74,0.10,0.10
20-June-2012,48.10,52.75,45.70,51.75,49.617449664429530201,298,194,14786.00,193,64.77,7.05,3.65
19-June-2012,49.00,52.00,49.00,52.00,51.215258855585831062,367,11,18796.00,317,86.38,3.00,3.00
18-June-2012,53.30,53.30,49.10,49.20,49.165217391304347826,115,8,5654.00,75,65.22,4.20,-4.10
15-June-2012,51.00,51.00,49.65,51.00,50.273684210526315789,95,11,4776.00,49,51.58,1.35,0.00
13-June-2012,52.00,52.80,50.00,52.00,51.561111111111111111,180,14,9281.00,150,83.33,2.80,0.00
11-June-2012,51.00,51.00,51.00,51.00,51.000000000000000000,60,11,3060.00,59,98.33,0.00,0.00
8-June-2012,51.00,52.45,51.00,52.45,51.960000000000000000,25,11,1299.00,20,80.00,1.45,1.45
7-June-2012,51.00,52.90,49.15,49.70,49.900729927007299270,685,186,34182.00,613,89.49,3.75,-1.30
6-June-2012,50.00,52.50,50.00,52.00,51.667752442996742671,307,16,15862.00,297,96.74,2.50,2.00
4-June-2012,50.00,51.00,49.05,50.80,49.673076923076923076,156,20,7749.00,106,67.95,1.95,0.80
1-June-2012,52.00,52.00,49.05,51.00,50.911111111111111111,90,17,4582.00,85,94.44,2.95,-1.00
31-May-2012,50.00,51.00,50.00,51.00,50.666666666666666666,12,11,608.00,5,41.67,1.00,1.00
30-May-2012,52.00,52.00,49.50,49.50,50.916666666666666666,108,10,5499.00,102,94.44,2.50,-2.50
29-May-2012,51.00,51.70,48.60,51.10,50.546255506607929515,908,71,45896.00,734,80.84,3.10,0.10
28-May-2012,52.90,52.90,48.65,51.70,49.963328631875881523,709,116,35424.00,437,61.64,4.25,-1.20
25-May-2012,48.40,50.50,48.20,49.60,49.184405940594059405,808,320,39741.00,541,66.96,2.30,1.20
24-May-2012,50.00,50.00,49.00,49.05,49.378016085790884718,373,75,18418.00,323,86.60,1.00,-0.95
23-May-2012,47.70,51.80,47.70,48.20,48.072289156626506024,83,11,3990.00,75,90.36,4.10,0.50
