Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-October-2015,552.65,562.00,551.40,553.35,554.823665357060318927,4327,326,2400722.00,2420,55.93,10.60,0.70
5-October-2015,558.45,560.10,547.00,550.25,552.456316781898177247,4773,347,2636874.00,2500,52.38,13.10,-8.20
1-October-2015,551.00,570.00,545.40,549.60,553.385469223007063572,3964,342,2193620.00,1115,28.13,24.60,-1.40
30-September-2015,565.40,572.95,557.00,558.75,561.557403008709422011,2526,263,1418494.00,1330,52.65,15.95,-6.65
29-September-2015,562.00,581.10,561.95,568.00,571.774327122153209109,1449,262,828501.00,394,27.19,19.15,6.00
28-September-2015,583.25,590.00,556.50,569.65,580.761835923382724972,2767,237,1606968.00,1399,50.56,33.50,-13.60
24-September-2015,569.95,585.95,568.00,583.25,577.574093264248704663,1930,203,1114718.00,1236,64.04,17.95,13.30
23-September-2015,569.00,570.00,545.00,562.10,555.531231671554252199,6820,385,3788723.00,3806,55.81,25.00,-6.90
22-September-2015,570.00,573.00,551.10,555.65,562.215223484289718247,6779,563,3811257.00,3366,49.65,21.90,-14.35
21-September-2015,579.20,582.35,570.00,572.10,576.781885397412199630,1623,214,936117.00,797,49.11,12.35,-7.10
18-September-2015,582.60,597.00,559.95,585.50,577.890113162596783799,6716,540,3881110.00,2514,37.43,37.05,2.90
16-September-2015,585.00,585.25,581.00,583.40,582.979030144167758846,763,73,444813.00,425,55.70,4.25,-1.60
15-September-2015,591.35,594.65,582.00,583.30,586.552315608919382504,583,74,341960.00,316,54.20,12.65,-8.05
14-September-2015,590.00,599.00,587.95,593.75,595.244833721089366361,7307,318,4349454.00,5199,71.15,11.05,3.75
11-September-2015,596.00,596.00,585.00,588.55,591.494696239151398264,1037,115,613380.00,774,74.64,11.00,-7.45
10-September-2015,598.00,598.00,590.00,594.75,594.033321548523952625,11314,2710,6720893.00,10154,89.75,8.00,-3.25
9-September-2015,595.00,600.00,586.50,591.65,593.562832677620921083,4321,289,2564785.00,3302,76.42,13.50,-3.35
